GBFS - h2 - Puzzle #3 - Search
0 0 0 
9 9 1 BBCCC.JDD...JAAL.MJFFL.M..KGGNHHK..N
9 9 1 BBCCCMDD...MJAAL..JFFL..J.KGGNHHK..N
9 9 1 BBCCCM..DD.MJAAL..JFFL..J.KGGNHHK..N
9 9 1 BBCCCM...DDMJAAL..JFFL..J.KGGNHHK..N
9 9 1 BBCCCM.DDL.MJAAL..JFF...J.KGGNHHK..N
9 9 1 BBCCC..DD...JAAL.MJFFL.MJ.KGGNHHK..N
9 9 1 BBCCC.J.DD..JAAL.MJFFL.M..KGGNHHK..N
9 9 1 BBCCC.J..DD.JAAL.MJFFL.M..KGGNHHK..N
9 9 1 BBCCCMJDDL.MJAAL..J.FF....KGGNHHK..N
9 9 1 BBCCCMJDDL.MJAAL..J..FF...KGGNHHK..N
10 10 1 BBCCCMJDDL.MJAAL..J...FF..KGGNHHK..N
10 10 1 BBCCCMDD.L.MJAAL..JFF...J.KGGNHHK..N
10 10 1 BBCCC.DD....JAAL.MJFFL.MJ.KGGNHHK..N
10 10 1 BBCCC...DD..JAAL.MJFFL.MJ.KGGNHHK..N
10 10 1 BBCCC....DD.JAAL.MJFFL.MJ.KGGNHHK..N
10 10 1 BBCCCM.DDL.MJAAL..J.FF..J.KGGNHHK..N
10 10 1 BBCCCM.DDL.MJAAL..J..FF.J.KGGNHHK..N
10 10 1 BBCCCM.DDL.MJAAL..J...FFJ.KGGNHHK..N
10 10 1 BBCCC.JDDL..JAAL.MJ.FF.M..KGGNHHK..N
10 10 1 BBCCCMJDDL.MJAAL..J.KFFN..KGGN....HH
10 10 1 BBCCC.JDDL..JAAL.MJ..FFM..KGGNHHK..N
11 11 1 BBCCCMJDDL.MJAAL..J.K.FF..KGGNHH...N
11 11 1 BBCCCMDD.L.MJAAL..J.FF..J.KGGNHHK..N
11 11 1 BBCCCMDD.L.MJAAL..J..FF.J.KGGNHHK..N
11 11 1 BBCCCMDD.L.MJAAL..J...FFJ.KGGNHHK..N
11 11 1 BBCCC..DDL..JAAL.MJ.FF.MJ.KGGNHHK..N
11 11 1 BBCCCM.DDL.MJAAL..J.KFFNJ.KGGN....HH
11 11 1 BBCCC..DDL..JAAL.MJ..FFMJ.KGGNHHK..N
11 11 1 BBCCCM.DDL.MJAAL..J.K.FFJ.KGGNHH...N
11 11 1 BBCCCMJDDL.MJAAL..J.KFF...KGGN...HHN
11 11 1 BBCCCMJDDL.MJAAL.NJ.KFFN..KGG..HH...
11 11 1 BBCCCMJDDL.MJAAL.NJ.KFFN..KGG...HH..
11 11 1 BBCCCMJDDL.MJAAL.NJ.KFFN..KGG....HH.
11 11 1 BBCCCMJDDL.MJAAL.NJ.KFFN..KGG.....HH
11 11 1 BBCCCMJDD..MJAAL..J.KLFF..KGGNHH...N
12 12 1 BBCCCMJDDL.MJAAL..J.K.FF..KGGN...HHN
12 12 1 BBCCC.DD.L..JAAL.MJ.FF.MJ.KGGNHHK..N
12 12 1 BBCCCMDD.L.MJAAL..J.KFFNJ.KGGN....HH
12 12 1 BBCCC.DD.L..JAAL.MJ..FFMJ.KGGNHHK..N
12 12 1 BBCCCMDD.L.MJAAL..J.K.FFJ.KGGNHH...N
12 12 1 BBCCCM.DDL.MJAAL..J.KFF.J.KGGN...HHN
12 12 1 BBCCCM.DDL.MJAAL.NJ.KFFNJ.KGG..HH...
12 12 1 BBCCCM.DDL.MJAAL.NJ.KFFNJ.KGG...HH..
12 12 1 BBCCCM.DDL.MJAAL.NJ.KFFNJ.KGG....HH.
12 12 1 BBCCCM.DDL.MJAAL.NJ.KFFNJ.KGG.....HH
12 12 1 BBCCCM.DD..MJAAL..J.KLFFJ.KGGNHH...N
12 12 1 BBCCCM.DDL.MJAAL..J.K.FFJ.KGGN...HHN
12 12 1 BBCCC.JDDL..JAAL.MJ.KFFM..KGGN.HH..N
12 12 1 BBCCC.JDDL..JAAL.MJ.KFFM..KGGN..HH.N
12 12 1 BBCCCMJDDL.MJAAL..J..FF...KGGN..KHHN
12 12 1 BBCCCM.DDL.M.AAL.NJ.KFFNJ.KGG.JHH...
12 12 1 BBCCCM.DDL.M.AAL.NJ.KFFNJ.KGG.J.HH..
12 12 1 BBCCCM.DDL.M.AAL.NJ.KFFNJ.KGG.J..HH.
12 12 1 BBCCCMJDDL.MJAAL.NJ..FFN..KGG...KHH.
12 12 1 BBCCCM.DDL.M.AAL.NJ.KFFNJ.KGG.J...HH
12 12 1 BBCCCMJDDL.MJAAL.NJ..FFN..KGG...K.HH
12 12 1 BBCCCMJ.DD.MJAAL..J.KLFF..KGGNHH...N
12 12 1 BBCCCMJ..DDMJAAL..J.KLFF..KGGNHH...N
12 12 1 BBCCCMJDD..MJAAL..J.KLFF..KGGN...HHN
12 12 1 BBCCC.JDDL.MJAAL.MJ.K.FF..KGGN.HH..N
12 12 1 BBCCC.JDDL.MJAAL.MJ.K.FF..KGGN..HH.N
13 13 1 BBCCCMJDDL.MJAAL..J...FF..KGGN..KHHN
13 13 1 BBCCCMDD.L.MJAAL..J.KFF.J.KGGN...HHN
13 13 1 BBCCCMDD.L.MJAAL.NJ.KFFNJ.KGG..HH...
13 13 1 BBCCCMDD.L.MJAAL.NJ.KFFNJ.KGG...HH..
13 13 1 BBCCCMDD.L.MJAAL.NJ.KFFNJ.KGG....HH.
13 13 1 BBCCCMDD.L.MJAAL.NJ.KFFNJ.KGG.....HH
13 13 1 BBCCCMDD...MJAAL..J.KLFFJ.KGGNHH...N
13 13 1 BBCCCMDD.L.MJAAL..J.K.FFJ.KGGN...HHN
13 13 1 BBCCC..DDL..JAAL.MJ.KFFMJ.KGGN.HH..N
13 13 1 BBCCC..DDL..JAAL.MJ.KFFMJ.KGGN..HH.N
13 13 1 BBCCCM.DDL.MJAAL..J..FF.J.KGGN..KHHN
13 13 1 BBCCCM.DDL.MJAAL.NJ..FFNJ.KGG...KHH.
13 13 1 BBCCCM.DDL.MJAAL.NJ..FFNJ.KGG...K.HH
13 13 1 BBCCCM..DD.MJAAL..J.KLFFJ.KGGNHH...N
13 13 1 BBCCCM...DDMJAAL..J.KLFFJ.KGGNHH...N
13 13 1 BBCCCM.DD..MJAAL..J.KLFFJ.KGGN...HHN
13 13 1 BBCCC..DDL.MJAAL.MJ.K.FFJ.KGGN.HH..N
13 13 1 BBCCC..DDL.MJAAL.MJ.K.FFJ.KGGN..HH.N
13 13 1 BBCCCM.DDL.MJAAL..J...FFJ.KGGN..KHHN
13 13 1 BBCCCM.DDL.MAA.L..J.KFF.J.KGGNJHH..N
13 13 1 BBCCCM.DDL.MAA.L..J.KFF.J.KGGNJ.HH.N
13 13 1 BBCCCM.DDL.M.AAL..J..FF.J.KGGNJ.KHHN
13 13 1 BBCCCMJDDL.MJAAL..JFF.....KGGN..KHHN
13 13 1 BBCCCMDD.L.M.AAL.NJ.KFFNJ.KGG.JHH...
13 13 1 BBCCCM.DDL.MAA.L.NJ.KFFNJ.KGG.JHH...
13 13 1 BBCCCMDD.L.M.AAL.NJ.KFFNJ.KGG.J.HH..
13 13 1 BBCCCM.DDL.MAA.L.NJ.KFFNJ.KGG.J.HH..
13 13 1 BBCCCMDD.L.M.AAL.NJ.KFFNJ.KGG.J..HH.
13 13 1 BBCCCM.DDL.MAA.L.NJ.KFFNJ.KGG.J..HH.
13 13 1 BBCCCM.DDL.M.AAL.NJ..FFNJ.KGG.J.KHH.
13 13 1 BBCCCMJDDL.MJAAL.NJ.FF.N..KGG...KHH.
13 13 1 BBCCCMJDDL.MJAAL.NJFF..N..KGG...KHH.
13 13 1 BBCCCMDD.L.M.AAL.NJ.KFFNJ.KGG.J...HH
13 13 1 BBCCCM.DDL.MAA.L.NJ.KFFNJ.KGG.J...HH
13 13 1 BBCCCM.DDL.M.AAL.NJ..FFNJ.KGG.J.K.HH
13 13 1 BBCCCMJDDL.MJAAL.NJ.FF.N..KGG...K.HH
13 13 1 BBCCCMJDDL.MJAAL.NJFF..N..KGG...K.HH
13 13 1 BBCCCMJ.DD.MJAAL..J.KLFF..KGGN...HHN
13 13 1 BBCCCMJ..DDMJAAL..J.KLFF..KGGN...HHN
13 13 1 BBCCC.JDD..MJAAL.MJ.KLFF..KGGN.HH..N
13 13 1 BBCCC.JDD..MJAAL.MJ.KLFF..KGGN..HH.N
13 13 1 BBCCCMJDD..MJAAL..J..LFF..KGGN..KHHN
13 13 1 BBCCCM.DDL.MAA.L..J.K.FFJ.KGGNJHH..N
13 13 1 BBCCCM.DDL.MAA.L..J.K.FFJ.KGGNJ.HH.N
13 13 1 BBCCCM.DDL.M.AAL..J...FFJ.KGGNJ.KHHN
14 14 1 BBCCC.JDDL.MJAAL.MJ...FF..KGGN..KHHN
14 14 1 BBCCC.DD.L..JAAL.MJ.KFFMJ.KGGN.HH..N
14 14 1 BBCCC.DD.L..JAAL.MJ.KFFMJ.KGGN..HH.N
14 14 1 BBCCCMDD.L.MJAAL..J..FF.J.KGGN..KHHN
14 14 1 BBCCCMDD.L.MJAAL.NJ..FFNJ.KGG...KHH.
14 14 1 BBCCCMDD.L.MJAAL.NJ..FFNJ.KGG...K.HH
14 14 1 BBCCCMDD...MJAAL..J.KLFFJ.KGGN...HHN
14 14 1 BBCCC.DD.L.MJAAL.MJ.K.FFJ.KGGN.HH..N
14 14 1 BBCCC.DD.L.MJAAL.MJ.K.FFJ.KGGN..HH.N
14 14 1 BBCCCMDD.L.MJAAL..J...FFJ.KGGN..KHHN
14 14 1 BBCCCM.DDL.MJAAL..JFF...J.KGGN..KHHN
14 14 1 BBCCCM.DDL.MJAAL.NJ.FF.NJ.KGG...KHH.
14 14 1 BBCCCM.DDL.MJAAL.NJFF..NJ.KGG...KHH.
14 14 1 BBCCCM.DDL.MJAAL.NJ.FF.NJ.KGG...K.HH
14 14 1 BBCCCM.DDL.MJAAL.NJFF..NJ.KGG...K.HH
14 14 1 BBCCCM..DD.MJAAL..J.KLFFJ.KGGN...HHN
14 14 1 BBCCCM...DDMJAAL..J.KLFFJ.KGGN...HHN
14 14 1 BBCCC..DD..MJAAL.MJ.KLFFJ.KGGN.HH..N
14 14 1 BBCCC..DD..MJAAL.MJ.KLFFJ.KGGN..HH.N
14 14 1 BBCCCM.DD..MJAAL..J..LFFJ.KGGN..KHHN
14 14 1 BBCCC..DDL.MJAAL.MJ...FFJ.KGGN..KHHN
14 14 1 BBCCCMDD.L.MAA.L..J.KFF.J.KGGNJHH..N
14 14 1 BBCCCM.DDL.MAAKL..J.KFF.J..GGNJHH..N
14 14 1 BBCCCMDD.L.MAA.L..J.KFF.J.KGGNJ.HH.N
14 14 1 BBCCCM.DDL.MAAKL..J.KFF.J..GGNJ.HH.N
14 14 1 BBCCCMDD.L.M.AAL..J..FF.J.KGGNJ.KHHN
14 14 1 BBCCCM.DDL.MAA.L..J..FF.J.KGGNJ.KHHN
14 14 1 BBCCCM.DDL.M.AAL..JFF...J.KGGNJ.KHHN
14 14 1 BBCCC.JDDL..JAAL.MJ.FF.M..KGGN..KHHN
14 14 1 BBCCCMJDD..MJAAL..JFFL....KGGN..KHHN
14 14 1 BBCCCMDD.L.MAA.L.NJ.KFFNJ.KGG.JHH...
14 14 1 BBCCCMDD.L.MAA.L.NJ.KFFNJ.KGG.J.HH..
14 14 1 BBCCCMDD.L.MAA.L.NJ.KFFNJ.KGG.J..HH.
14 14 1 BBCCCMDD.L.M.AAL.NJ..FFNJ.KGG.J.KHH.
14 14 1 BBCCCM.DDL.MAA.L.NJ..FFNJ.KGG.J.KHH.
14 14 1 BBCCCM.DDL.M.AAL.NJ.FF.NJ.KGG.J.KHH.
14 14 1 BBCCCM.DDL.M.AAL.NJFF..NJ.KGG.J.KHH.
14 14 1 BBCCCMJDD..MJAAL.NJFFL.N..KGG...KHH.
14 14 1 BBCCCMDD.L.MAA.L.NJ.KFFNJ.KGG.J...HH
14 14 1 BBCCCMDD.L.M.AAL.NJ..FFNJ.KGG.J.K.HH
14 14 1 BBCCCM.DDL.MAA.L.NJ..FFNJ.KGG.J.K.HH
14 14 1 BBCCCM.DDL.M.AAL.NJ.FF.NJ.KGG.J.K.HH
14 14 1 BBCCCM.DDL.M.AAL.NJFF..NJ.KGG.J.K.HH
14 14 1 BBCCCMJDD..MJAAL.NJFFL.N..KGG...K.HH
14 14 1 BBCCC.J.DD.MJAAL.MJ.KLFF..KGGN.HH..N
14 14 1 BBCCC.J.DD.MJAAL.MJ.KLFF..KGGN..HH.N
14 14 1 BBCCCMJ.DD.MJAAL..J..LFF..KGGN..KHHN
14 14 1 BBCCC.J..DDMJAAL.MJ.KLFF..KGGN.HH..N
14 14 1 BBCCC.J..DDMJAAL.MJ.KLFF..KGGN..HH.N
14 14 1 BBCCCMJ..DDMJAAL..J..LFF..KGGN..KHHN
14 14 1 BBCCCM.DD..MAA.L..J.KLFFJ.KGGNJHH..N
14 14 1 BBCCCM.DD..MAA.L..J.KLFFJ.KGGNJ.HH.N
14 14 1 BBCCCM.DD..M.AAL..J..LFFJ.KGGNJ.KHHN
14 14 1 BBCCC.JDD..MJAAL.MJ..LFF..KGGN..KHHN
14 14 1 BBCCCMDD.L.MAA.L..J.K.FFJ.KGGNJHH..N
14 14 1 BBCCCM.DDL.MAAKL..J.K.FFJ..GGNJHH..N
14 14 1 BBCCCMDD.L.MAA.L..J.K.FFJ.KGGNJ.HH.N
14 14 1 BBCCCM.DDL.MAAKL..J.K.FFJ..GGNJ.HH.N
14 14 1 BBCCCMDD.L.M.AAL..J...FFJ.KGGNJ.KHHN
14 14 1 BBCCCM.DDL.MAA.L..J...FFJ.KGGNJ.KHHN
15 15 1 BBCCC..DDL.M.AAL.MJ...FFJ.KGGNJ.KHHN
15 15 1 BBCCCMDD.L.MJAAL..JFF...J.KGGN..KHHN
15 15 1 BBCCCMDD.L.MJAAL.NJ.FF.NJ.KGG...KHH.
15 15 1 BBCCCMDD.L.MJAAL.NJFF..NJ.KGG...KHH.
15 15 1 BBCCCMDD.L.MJAAL.NJ.FF.NJ.KGG...K.HH
15 15 1 BBCCCMDD.L.MJAAL.NJFF..NJ.KGG...K.HH
15 15 1 BBCCC.DD...MJAAL.MJ.KLFFJ.KGGN.HH..N
15 15 1 BBCCC.DD...MJAAL.MJ.KLFFJ.KGGN..HH.N
15 15 1 BBCCCMDD...MJAAL..J..LFFJ.KGGN..KHHN
15 15 1 BBCCC.DD.L.MJAAL.MJ...FFJ.KGGN..KHHN
15 15 1 BBCCC..DDL..JAAL.MJ.FF.MJ.KGGN..KHHN
15 15 1 BBCCCM.DD..MJAAL..JFFL..J.KGGN..KHHN
15 15 1 BBCCCM.DD..MJAAL.NJFFL.NJ.KGG...KHH.
15 15 1 BBCCCM.DD..MJAAL.NJFFL.NJ.KGG...K.HH
15 15 1 BBCCC...DD.MJAAL.MJ.KLFFJ.KGGN.HH..N
15 15 1 BBCCC...DD.MJAAL.MJ.KLFFJ.KGGN..HH.N
15 15 1 BBCCCM..DD.MJAAL..J..LFFJ.KGGN..KHHN
15 15 1 BBCCC....DDMJAAL.MJ.KLFFJ.KGGN.HH..N
15 15 1 BBCCC....DDMJAAL.MJ.KLFFJ.KGGN..HH.N
15 15 1 BBCCCM...DDMJAAL..J..LFFJ.KGGN..KHHN
15 15 1 BBCCC..DD..MJAAL.MJ..LFFJ.KGGN..KHHN
15 15 1 BBCCCMDDKL.MAAKL..J..FF.J..GGNJHH..N
15 15 1 BBCCCMDDKL.MAAKL..J..FF.J..GGNJ.HH.N
15 15 1 BBCCCMDD.L.MAA.L..J..FF.J.KGGNJ.KHHN
15 15 1 BBCCCMDD.L.M.AAL..JFF...J.KGGNJ.KHHN
15 15 1 BBCCCM.DDL.MAA.L..JFF...J.KGGNJ.KHHN
15 15 1 BBCCC..DDL...AAL.MJ.FF.MJ.KGGNJ.KHHN
15 15 1 BBCCCM.DD..M.AAL..JFFL..J.KGGNJ.KHHN
15 15 1 BBCCC.JDD...JAAL.MJFFL.M..KGGN..KHHN
15 15 1 BBCCCMDD.L.MAA.L.NJ..FFNJ.KGG.J.KHH.
15 15 1 BBCCCMDD.L.M.AAL.NJ.FF.NJ.KGG.J.KHH.
15 15 1 BBCCCMDD.L.M.AAL.NJFF..NJ.KGG.J.KHH.
15 15 1 BBCCCM.DDL.MAA.L.NJ.FF.NJ.KGG.J.KHH.
15 15 1 BBCCCM.DDL.MAA.L.NJFF..NJ.KGG.J.KHH.
15 15 1 BBCCCM.DD..M.AAL.NJFFL.NJ.KGG.J.KHH.
15 15 1 BBCCCMJ.DD.MJAAL.NJFFL.N..KGG...KHH.
15 15 1 BBCCCMJ..DDMJAAL.NJFFL.N..KGG...KHH.
15 15 1 BBCCCMDD.L.MAA.L.NJ..FFNJ.KGG.J.K.HH
15 15 1 BBCCCMDD.L.M.AAL.NJ.FF.NJ.KGG.J.K.HH
15 15 1 BBCCCMDD.L.M.AAL.NJFF..NJ.KGG.J.K.HH
15 15 1 BBCCCM.DDL.MAA.L.NJ.FF.NJ.KGG.J.K.HH
15 15 1 BBCCCM.DDL.MAA.L.NJFF..NJ.KGG.J.K.HH
15 15 1 BBCCCM.DD..M.AAL.NJFFL.NJ.KGG.J.K.HH
15 15 1 BBCCCMJ.DD.MJAAL.NJFFL.N..KGG...K.HH
15 15 1 BBCCCMJ..DDMJAAL.NJFFL.N..KGG...K.HH
15 15 1 BBCCCM..DD.MAA.L..J.KLFFJ.KGGNJHH..N
15 15 1 BBCCCM..DD.MAA.L..J.KLFFJ.KGGNJ.HH.N
15 15 1 BBCCCM..DD.M.AAL..J..LFFJ.KGGNJ.KHHN
15 15 1 BBCCC.J.DD.MJAAL.MJ..LFF..KGGN..KHHN
15 15 1 BBCCCM...DDMAA.L..J.KLFFJ.KGGNJHH..N
15 15 1 BBCCCM...DDMAA.L..J.KLFFJ.KGGNJ.HH.N
15 15 1 BBCCCM...DDM.AAL..J..LFFJ.KGGNJ.KHHN
15 15 1 BBCCC.J..DDMJAAL.MJ..LFF..KGGN..KHHN
15 15 1 BBCCCMDD...MAA.L..J.KLFFJ.KGGNJHH..N
15 15 1 BBCCCM.DD..MAAKL..J.KLFFJ..GGNJHH..N
15 15 1 BBCCCMDD...MAA.L..J.KLFFJ.KGGNJ.HH.N
15 15 1 BBCCCM.DD..MAAKL..J.KLFFJ..GGNJ.HH.N
15 15 1 BBCCCMDD...M.AAL..J..LFFJ.KGGNJ.KHHN
15 15 1 BBCCCM.DD..MAA.L..J..LFFJ.KGGNJ.KHHN
15 15 1 BBCCC..DD..M.AAL.MJ..LFFJ.KGGNJ.KHHN
15 15 1 BBCCCMDDKL.MAAKL..J...FFJ..GGNJHH..N
15 15 1 BBCCCMDDKL.MAAKL..J...FFJ..GGNJ.HH.N
15 15 1 BBCCCMDD.L.MAA.L..J...FFJ.KGGNJ.KHHN
15 15 1 BBCCC.DD.L.M.AAL.MJ...FFJ.KGGNJ.KHHN
16 16 1 BBCCC..DDL.MAA.L.MJ...FFJ.KGGNJ.KHHN
16 16 1 BBCCC.DD.L..JAAL.MJ.FF.MJ.KGGN..KHHN
16 16 1 BBCCCMDD...MJAAL..JFFL..J.KGGN..KHHN
16 16 1 BBCCCMDD...MJAAL.NJFFL.NJ.KGG...KHH.
16 16 1 BBCCCMDD...MJAAL.NJFFL.NJ.KGG...K.HH
16 16 1 BBCCC.DD...MJAAL.MJ..LFFJ.KGGN..KHHN
16 16 1 BBCCC..DD...JAAL.MJFFL.MJ.KGGN..KHHN
16 16 1 BBCCCM..DD.MJAAL.NJFFL.NJ.KGG...KHH.
16 16 1 BBCCCM...DDMJAAL.NJFFL.NJ.KGG...KHH.
16 16 1 BBCCCM..DD.MJAAL.NJFFL.NJ.KGG...K.HH
16 16 1 BBCCCM...DDMJAAL.NJFFL.NJ.KGG...K.HH
16 16 1 BBCCC...DD.MJAAL.MJ..LFFJ.KGGN..KHHN
16 16 1 BBCCC....DDMJAAL.MJ..LFFJ.KGGN..KHHN
16 16 1 BBCCCMDD.L.MAA.L..JFF...J.KGGNJ.KHHN
16 16 1 BBCCC.DD.L...AAL.MJ.FF.MJ.KGGNJ.KHHN
16 16 1 BBCCCMDD...M.AAL..JFFL..J.KGGNJ.KHHN
16 16 1 BBCCC..DDL..AA.L.MJ.FF.MJ.KGGNJ.KHHN
16 16 1 BBCCCM.DD..MAA.L..JFFL..J.KGGNJ.KHHN
16 16 1 BBCCC..DD....AAL.MJFFL.MJ.KGGNJ.KHHN
16 16 1 BBCCC.J.DD..JAAL.MJFFL.M..KGGN..KHHN
16 16 1 BBCCC.J..DD.JAAL.MJFFL.M..KGGN..KHHN
16 16 1 BBCCCMDD.L.MAA.L.NJ.FF.NJ.KGG.J.KHH.
16 16 1 BBCCCMDD.L.MAA.L.NJFF..NJ.KGG.J.KHH.
16 16 1 BBCCCMDD...M.AAL.NJFFL.NJ.KGG.J.KHH.
16 16 1 BBCCCM.DD..MAA.L.NJFFL.NJ.KGG.J.KHH.
16 16 1 BBCCCM..DD.M.AAL.NJFFL.NJ.KGG.J.KHH.
16 16 1 BBCCCM...DDM.AAL.NJFFL.NJ.KGG.J.KHH.
16 16 1 BBCCCMDD.L.MAA.L.NJ.FF.NJ.KGG.J.K.HH
16 16 1 BBCCCMDD.L.MAA.L.NJFF..NJ.KGG.J.K.HH
16 16 1 BBCCCMDD...M.AAL.NJFFL.NJ.KGG.J.K.HH
16 16 1 BBCCCM.DD..MAA.L.NJFFL.NJ.KGG.J.K.HH
16 16 1 BBCCCM..DD.M.AAL.NJFFL.NJ.KGG.J.K.HH
16 16 1 BBCCCM...DDM.AAL.NJFFL.NJ.KGG.J.K.HH
16 16 1 BBCCCM..DD.MAAKL..J.KLFFJ..GGNJHH..N
16 16 1 BBCCCM..DD.MAAKL..J.KLFFJ..GGNJ.HH.N
16 16 1 BBCCCM..DD.MAA.L..J..LFFJ.KGGNJ.KHHN
16 16 1 BBCCC...DD.M.AAL.MJ..LFFJ.KGGNJ.KHHN
16 16 1 BBCCCM..KDDMAAKL..J..LFFJ..GGNJHH..N
16 16 1 BBCCCM..KDDMAAKL..J..LFFJ..GGNJ.HH.N
16 16 1 BBCCCM...DDMAA.L..J..LFFJ.KGGNJ.KHHN
16 16 1 BBCCC....DDM.AAL.MJ..LFFJ.KGGNJ.KHHN
16 16 1 BBCCCMDDK..MAAKL..J..LFFJ..GGNJHH..N
16 16 1 BBCCCMDDK..MAAKL..J..LFFJ..GGNJ.HH.N
16 16 1 BBCCCMDD...MAA.L..J..LFFJ.KGGNJ.KHHN
16 16 1 BBCCC.DD...M.AAL.MJ..LFFJ.KGGNJ.KHHN
16 16 1 BBCCC..DD..MAA.L.MJ..LFFJ.KGGNJ.KHHN
17 17 1 BBCCC.DD.L.MAA.L.MJ...FFJ.KGGNJ.KHHN
17 17 1 BBCCC.DD....JAAL.MJFFL.MJ.KGGN..KHHN
17 17 1 BBCCC...DD..JAAL.MJFFL.MJ.KGGN..KHHN
17 17 1 BBCCC....DD.JAAL.MJFFL.MJ.KGGN..KHHN
17 17 1 BBCCC.DD.L..AA.L.MJ.FF.MJ.KGGNJ.KHHN
17 17 1 BBCCCMDD...MAA.L..JFFL..J.KGGNJ.KHHN
17 17 1 BBCCC.DD.....AAL.MJFFL.MJ.KGGNJ.KHHN
17 17 1 BBCCC..DD...AA.L.MJFFL.MJ.KGGNJ.KHHN
17 17 1 BBCCC...DD...AAL.MJFFL.MJ.KGGNJ.KHHN
17 17 1 BBCCC....DD..AAL.MJFFL.MJ.KGGNJ.KHHN
17 17 1 BBCCCMDD...MAA.L.NJFFL.NJ.KGG.J.KHH.
17 17 1 BBCCCM..DD.MAA.L.NJFFL.NJ.KGG.J.KHH.
17 17 1 BBCCCM...DDMAA.L.NJFFL.NJ.KGG.J.KHH.
17 17 1 BBCCCMDD...MAA.L.NJFFL.NJ.KGG.J.K.HH
17 17 1 BBCCCM..DD.MAA.L.NJFFL.NJ.KGG.J.K.HH
17 17 1 BBCCCM...DDMAA.L.NJFFL.NJ.KGG.J.K.HH
17 17 1 BBCCC...DD.MAA.L.MJ..LFFJ.KGGNJ.KHHN
17 17 1 BBCCC....DDMAA.L.MJ..LFFJ.KGGNJ.KHHN
18 18 1 BBCCC.DD...MAA.L.MJ..LFFJ.KGGNJ.KHHN
18 18 1 BBCCC.DD....AA.L.MJFFL.MJ.KGGNJ.KHHN
18 18 1 BBCCC...DD..AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC....DD.AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC....DD.AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC....DD.AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC....DD.AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC....DD.AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC....DD.AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC....DD.AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.K.HH
6 6 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.K.HH
7 7 2 BB.CCCDD...MAA.L.MJFFL.NJ.KGGNJ.K.HH
7 7 2 BB.CCCJ.DD..JAAL.MJFFL.M..KGGNHHK..N
7 7 2 BB.CCC..DD..JAAL.MJFFL.MJ.KGGNHHK..N
7 7 2 BB.CCCJ.DD..JAAL.MJFFL.M..KGGN..KHHN
7 7 2 BB.CCC..DD..JAAL.MJFFL.MJ.KGGN..KHHN
7 7 2 .BBCCC..DD..AA.L.MJFFL.MJ.KGGNJ.KHHN
7 7 2 .BBCCC..DD..AA.L.MJFFL.MJ.KGGNJ.KHHN
7 7 2 .BBCCC..DD..AA.L.MJFFL.MJ.KGGNJ.KHHN
7 7 2 .BBCCC..DD..AA.L.MJFFL.MJ.KGGNJ.KHHN
7 7 2 .BBCCC..DD..AA.L.MJFFL.MJ.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 2 BB.CCCJ..DD.JAAL.MJFFL.M..KGGNHHK..N
7 7 2 BB.CCC...DD.JAAL.MJFFL.MJ.KGGNHHK..N
